,Unnamed: 0,Product name,rating
4349,4349,Island Sport SPF 30 Sunscreen,
4350,4350,Honey Whole Wheat Bread,Nutri-Score A - Very good nutritional quality
4351,4351,3 Inch Number 5 White Birthday Candle,
4352,4352,Sea Salt Kale Chips,Nutri-Score C - Average nutritional quality
4353,4353,Sugar,Nutri-Score A - Very good nutritional quality
4354,4354,"Uncrustables Reduced Sugar, Peanut Butter & Strawberry Spread Sandwich on Whole Wheat Bread",
4355,4355,Tangerine with Lemongrass Dish Soap,
4356,4356,Chickpea Snacks Habanero Medium Spicy,
4357,4357,Fruit Burst Squeezers Strawberry Flavor Fruit Purees & Juices,
4358,4358,Hotties Spicy Sriracha Habanero Hot Pickle Chips,
4359,4359,Cornichons Extra Fine Gherkins Hand-Picked,
4360,4360,Organic Unfrosted Granny's Apple Pie Toaster Pastries,
4361,4361,Ultra Sensitive Condoms,
4362,4362,Creamy Asiago 8 Spreadable Cheese Wedges,
4363,4363,Goodness Grapeness Organic Juice Drink,Nutri-Score not computed - Unknown nutritional quality
4364,4364,"Curcumin 95, 500 mg Capsules",
4365,4365,Ultra Thin Regular Pads,
4366,4366,Lite Salt,Nutri-Score A - Very good nutritional quality
4367,4367,Organic Raw Almonds,Nutri-Score A - Very good nutritional quality
4368,4368,Lemon Verbena Foaming Hand Soap,
4369,4369,Lemon Iced Tea,Nutri-Score E - Bad nutritional quality
4370,4370,Colby Jack Cheese Sticks,Nutri-Score not computed - Unknown nutritional quality
4371,4371,Cappuccino non dairy frozen dessert,Nutri-Score D - Poor nutritional quality
4372,4372,Diced Green Peppers,Nutri-Score B - Good nutritional quality
4373,4373,Organic Coriander Seeds,Nutri-Score not computed - Unknown nutritional quality
4374,4374,Graduates Cinnamon Graham Animal Crackers,
4375,4375,Chicken Drummettes,Nutri-Score not computed - Unknown nutritional quality
4376,4376,Garlic Parmesan Deli Style Pretzel Crisps,Nutri-Score D - Poor nutritional quality
4377,4377,Tea Tree Mint Treatment Shampoo,
4378,4378,Very Young Small Sweet Peas With Mushrooms And Pearl Onions,
4379,4379,Easy 14 Day Program Diet Start Cleanse Dietary Supplement Vegetable Capsules,
4380,4380,Sundried Tomatoes in Olive Oil,Nutri-Score A - Very good nutritional quality
4381,4381,"Olive Spray Oil, Extra Virgin, Non-Aerosol",Nutri-Score A - Very good nutritional quality
4382,4382,Baking Soda & Peroxide Whitening with Tartar Protection Fresh Mint Toothpaste Twin,Nutri-Score not computed - Unknown nutritional quality
4383,4383,Italian Zesty Fat Free Dressing,Nutri-Score D - Poor nutritional quality
4384,4384,Organic Creamy Milk Chocolate,Nutri-Score B - Good nutritional quality
4385,4385,Plant-Based Vanilla Chai Flavor Nutritional Shake Drink Mix,
4386,4386,Organic Pomegranate Vinaigrette,Nutri-Score not computed - Unknown nutritional quality
4387,4387,Fat Free Sherbert Orange,
4388,4388,Strawberry & Banana Nectar,Nutri-Score A - Very good nutritional quality
4389,4389,Red Onion,Nutri-Score not computed - Unknown nutritional quality
4390,4390,Lubricant,
4391,4391,Natural Skinless & Boneless Sardines In Water,Nutri-Score D - Poor nutritional quality
4392,4392,Decorating Sugar Marigold Orange,
4393,4393,Gluten Free Paleo Gnocchi,
4394,4394,Spaghettio's Meatballs A to Z's Pasta,
4395,4395,Instant Yeast Levure,Nutri-Score not computed - Unknown nutritional quality
4396,4396,Sweet Peach Guayusa Beverage,
4397,4397,Non Alcoholic Beer,Nutri-Score C - Average nutritional quality
4398,4398,Sliced Sourdough,Nutri-Score B - Good nutritional quality
4399,4399,Original Circus Animal Cookies,Nutri-Score E - Bad nutritional quality
4400,4400,White Chicken Chili Delicious Dinners,
4401,4401,Bars Pecan Pie,Nutri-Score B - Good nutritional quality
4402,4402,100% Natural Chili with Beans,
4403,4403,Strawberry on the Bottom Nonfat Greek Yogurt,Nutri-Score A - Very good nutritional quality
4404,4404,VitaTops Wild Blueberry Muffin Tops,
4405,4405,Pecan Swirls,Nutri-Score D - Poor nutritional quality
4406,4406,Non-Drowsy Orally Disintegrating Antihistamine,
4407,4407,"Balanced Breaks Gouda Cheese, Honey Roasted Peanuts & Cranberries",
4408,4408,Belgian Style Farmhouse Ale,
4409,4409,Real Bacon Pieces,Nutri-Score not computed - Unknown nutritional quality
4410,4410,Self Rising Flour,Nutri-Score not computed - Unknown nutritional quality
4411,4411,Boston SimPlus Multipurpose Contact Lens Multi-Action Solution with Daily Protein Remover,
4412,4412,Currants & Almonds in Dark Chocolate Bar,Nutri-Score A - Very good nutritional quality
4413,4413,Allergy Relief Spray,
4414,4414,Pacific Cooler Juice Drink,Nutri-Score D - Poor nutritional quality
4415,4415,Cucumber Dill Greek Yogurt Dressing,Nutri-Score C - Average nutritional quality
4416,4416,Bar Chocolate Almond Butter Puffed Quinoa,Nutri-Score D - Poor nutritional quality
4417,4417,Tomato Basil Sauce,Nutri-Score not computed - Unknown nutritional quality
4418,4418,Gluten Free Pantry Pizza Crust Mix,
4419,4419,Movie Theater Butter Microwave Popcorn,Nutri-Score D - Poor nutritional quality
4420,4420,Crisp Clean Antibacterial Hand Soap With Moisturizers Refill,
4421,4421,Rustic Wheat Bread,Nutri-Score A - Very good nutritional quality
4422,4422,Noodle Chicken,Nutri-Score not computed - Unknown nutritional quality
4423,4423,Cauliettes,Nutri-Score A - Very good nutritional quality
4424,4424,Large Grade A Eggs,Nutri-Score A - Very good nutritional quality
4425,4425,Children's Claritin Non-Drowsy Allergy Relief Tablets Grape Flavor,
4426,4426,Fire Starters,
4427,4427,Honey Mustard Dressing,Nutri-Score D - Poor nutritional quality
4428,4428,Mixed Berry Nonfat Yogurt Drink,Nutri-Score A - Very good nutritional quality
4429,4429,Organic Greens Vegetable Chips,
4430,4430,Marias,Nutri-Score B - Good nutritional quality
4431,4431,Strawberry Banana Tooth Gel with Xylitol For Ages 3 Months +,
4432,4432,Butter Lovers Microwave Popcorn,Nutri-Score E - Bad nutritional quality
4433,4433,"Cough & Bronchial Syrup, Maximum Strength, Daytime",Nutri-Score not computed - Unknown nutritional quality
4434,4434,Protein Caramel Nut Chewy Bars,Nutri-Score D - Poor nutritional quality
4435,4435,Extra Dark 70% Chocolate Bar,Nutri-Score E - Bad nutritional quality
4436,4436,Heavy Duty Plastic Spoons,
4437,4437,Apple Pie Filling or Topping,Nutri-Score C - Average nutritional quality
4438,4438,Slow Churned Oregon Black Cherry,
4439,4439,Lavender & Chamomile baby Powder,Nutri-Score C - Average nutritional quality
4440,4440,White Cannellini Kidney Beans,Nutri-Score not computed - Unknown nutritional quality
4441,4441,Happy Hips Lamb Strips,
4442,4442,Sparkling Iced Raspberry Tea,Nutri-Score E - Bad nutritional quality
4443,4443,Lemon Tartlettes,Nutri-Score D - Poor nutritional quality
4444,4444,Beach Defense Sunscreen Lotion Broad Spectrum SPF 30,
4445,4445,"Sunscreen, Kids,  Broad Spectrum SPF 30",
4446,4446,Toll House Mini Chocolate Chip Cookie Dough,
4447,4447,Extra Strength Antigas Softgels,
4448,4448,Original Gluten Free Crackers,Nutri-Score E - Bad nutritional quality
4449,4449,Dreamin' of Orange Cream Grand Sherbet,
4450,4450,Crystal Pacifier,
4451,4451,Organic Honey Graham Crackers,Nutri-Score C - Average nutritional quality
4452,4452,Classic Vegetables Peas and Carrots,Nutri-Score A - Very good nutritional quality
4453,4453,Honey Peanut Almond Protein Bar,
4454,4454,9 Foot Grounded Extension Cord,
4455,4455,Honey Maid Cinnamon Teddy Grahams,
4456,4456,Mozzarella Rice Cheeze,
4457,4457,Organic Portabello Mushroom Pasta Sauce,
4458,4458,SweeTarts Hearts,Nutri-Score not computed - Unknown nutritional quality
4459,4459,Chili Mix,Nutri-Score C - Average nutritional quality
4460,4460,"Shrimp, Asparagus & Penne Pasta",Nutri-Score B - Good nutritional quality
4461,4461,Glazed Apple Pie,Nutri-Score E - Bad nutritional quality
4462,4462,Skin Firming Hydration Body Lotion,
4463,4463,Lola Dark Roasted Coffee,
4464,4464,Mild Stone Ground Salsa,
4465,4465,Duct Tape,
4466,4466,Organic Multigrain Tortilla Chips Sub Lime,
4467,4467,Organic Oat Bran Pancake & Waffle Mix,
4468,4468,Spray Away Hair Remover Spray with Moroccan Argan Oil,
4469,4469,Wasabi Horseradish,Nutri-Score D - Poor nutritional quality
4470,4470,Frozen Corn On Cob,Nutri-Score A - Very good nutritional quality
4471,4471,Fresh Scent Powerball Dishwasher Detergent,
4472,4472,White Cheddar,Nutri-Score not computed - Unknown nutritional quality
4473,4473,Rose Vetivert Day Moisturizer,
4474,4474,Cantaloupe Chunks,Nutri-Score D - Poor nutritional quality
4475,4475,Uncured Thick Cut Bacon,Nutri-Score E - Bad nutritional quality
4476,4476,Original Black Bean with Sea Salt Bean Chips,
4477,4477,Double Chocolate,Nutri-Score E - Bad nutritional quality
4478,4478,White Meat Chicken & Tuna Recipe Cat Food,Nutri-Score D - Poor nutritional quality
4479,4479,Ant & Roach Killer Fragrance Free Insecticide,Nutri-Score D - Poor nutritional quality
4480,4480,Multi Grain Crispbread,Nutri-Score A - Very good nutritional quality
4481,4481,Squeeze Tomato Ketchup,Nutri-Score D - Poor nutritional quality
4482,4482,Pocket Pepperoni Pizza Style,
4483,4483,Dry Marsala,
4484,4484,Fresh Scent Bleach Foamer Bathroom Cleaner,
4485,4485,Grape Kombucha,Nutri-Score D - Poor nutritional quality
4486,4486,Rosemary Mint Conditioner,
4487,4487,Everyday Lavender Moisturizing Shampoo,
4488,4488,Mini Soda,Nutri-Score B - Good nutritional quality
4489,4489,My Moms Red Pepper Spread,Nutri-Score D - Poor nutritional quality
4490,4490,Crottin Cheese,Nutri-Score D - Poor nutritional quality
4491,4491,Prosperity Magickal Mineral Bath Salts With Natural Sea Salts & Pure Essential Oils,
4492,4492,Honey Maid Graham Crackers,Nutri-Score D - Poor nutritional quality
4493,4493,Red Pepper Hummus,Nutri-Score C - Average nutritional quality
4494,4494,Organic Cashew Blueberry Boom Drink,
4495,4495,Licorice Wheels,Nutri-Score not computed - Unknown nutritional quality
4496,4496,Hazelnut Creme Flavored Medium Roast Ground Coffee,
4497,4497,Organic Orange Spice Tea Bags,
4498,4498,Original Replenishing Post Shave Balm with Aloe,
4499,4499,"Calming Shampoo, Bubble Bath & Wash",
4500,4500,Sherry Vinegar Reserva,Nutri-Score not computed - Unknown nutritional quality
4501,4501,White Chocolate Raspberry Truffle Ice Cream,
4502,4502,Apple Pie Flavor Protein Bar,
4503,4503,White Quinoa Veggie Burger,
4504,4504,Mandarin Orange Sparkling Natural Spring Water,Nutri-Score not computed - Unknown nutritional quality
4505,4505,Gummy Bears Made With Real Fruit Juice,Nutri-Score D - Poor nutritional quality
4506,4506,Peanut Butter Chocolate Chip Cookie,Nutri-Score D - Poor nutritional quality
4507,4507,Smoked Fully Cooked Bratwurst,
4508,4508,Meatless and Soy Free Sausage Links,
4509,4509,Chocolate Coconut Almond Milk,Nutri-Score not computed - Unknown nutritional quality
4510,4510,Port Wine Cheeseball Spreadable Cheeseball,
4511,4511,Vanilla Pudding & Pie Filling,Nutri-Score C - Average nutritional quality
4512,4512,"Roasted white meat chicken, whole wheat noodles, green beans & carrots in a creamy chili peanut sauce. Thai-Style Noodles With Chicken",
4513,4513,D:tox System Purifying & Exfoliating Facial Cleansing Towelettes,
4514,4514,Sweet Tea W/Real Sugar Iced Tea,
4515,4515,Porcini Mushroom Tortellini,Nutri-Score D - Poor nutritional quality
4516,4516,Cowgirl Ranch Dressing,Nutri-Score D - Poor nutritional quality
4517,4517,Baked Cheese Puffs Real Cheddar Lunch Packs,
4518,4518,Carbonated Water,Nutri-Score B - Good nutritional quality
4519,4519,Grinder Black Peppercorn,Nutri-Score not computed - Unknown nutritional quality
4520,4520,Original Assorted Fruit Fruit Flavored Snacks,Nutri-Score D - Poor nutritional quality
4521,4521,Celebration Fresh Hop IPA/Seasonal,
4522,4522,Mini Blueberry Muffins,Nutri-Score E - Bad nutritional quality
4523,4523,Organic Meyer Lemon,Nutri-Score C - Average nutritional quality
4524,4524,Natural Boneless Skinless Chicken Thighs,Nutri-Score A - Very good nutritional quality
4525,4525,Double Chocolate Chip Cookies,Nutri-Score E - Bad nutritional quality
4526,4526,Organic Cranberries Package,
4527,4527,Beneful Healthy Fiesta with Real Chicken Dog Food,
4528,4528,Super Colon Cleanse Capsules Psyllum Supplement With Herbs,
4529,4529,Himalania Fine Pink Salt,Nutri-Score C - Average nutritional quality
4530,4530,Organic Diced Tomatoes with Basil & Garlic,Nutri-Score A - Very good nutritional quality
4531,4531,Plus OxiClean Stain Fighters Clean Meadow Liquid Laundry Detergent,
4532,4532,"Rice Pudding, Mexican Style",Nutri-Score C - Average nutritional quality
4533,4533,100% Cacao Natural Unsweetened,
4534,4534,Sea Salt Crunchy Coated Premium Black Edamame,
4535,4535,Organic Bittersweet Chocolate,Nutri-Score D - Poor nutritional quality
4536,4536,"Organic Rainbow Gem Fingerling Potatoes, Bag",
4537,4537,Unscented Bathroom Tissue,
4538,4538,Tropical Passion New Bottle 2X Concentrated 116 Loads Liquid Laundry Detergent,
4539,4539,Premium Unsweetened Iced Tea,Nutri-Score not computed - Unknown nutritional quality
4540,4540,Organic Frosted Wildberry Acai Toaster Pastries,
4541,4541,Seriously Sharp Cheddar,Nutri-Score D - Poor nutritional quality
4542,4542,Classic Seltzer,Nutri-Score not computed - Unknown nutritional quality
4543,4543,"Nordic Berries, Multivitamin Gummies",
4544,4544,Zucchini Gingerbread Carrot Smart Cookies,Nutri-Score D - Poor nutritional quality
4545,4545,White Medium Grain Calrose Rice,Nutri-Score A - Very good nutritional quality
4546,4546,Healthy Organic Vinaigrette,
4547,4547,Moist Conditioner with Pump,
4548,4548,Black Master Precise® Liquid Eyeliner,
4549,4549,Organic Chervil,
4550,4550,Organic Shredded Unsweetened Coconut,Nutri-Score C - Average nutritional quality
4551,4551,Dressing Lite Classic Ranch,
4552,4552,Black Exfoliating Bar Soap,
4553,4553,Organic Broccoli Sprouts,Nutri-Score not computed - Unknown nutritional quality
4554,4554,Creamy Supreme Vanilla Frosting Sugar Free,
4555,4555,Caramel Corn,Nutri-Score E - Bad nutritional quality
4556,4556,Dill Pickle Planks,Nutri-Score not computed - Unknown nutritional quality
4557,4557,Soft Pretzel Mini Buns,Nutri-Score B - Good nutritional quality
4558,4558,Scottish Oatmeal,Nutri-Score not computed - Unknown nutritional quality
4559,4559,Milk Chocolate Baking Bits,Nutri-Score E - Bad nutritional quality
4560,4560,"Vitamin C, 500 mg, Chewable Wafers, Blueberry, Raspberry and Boysenberry",
4561,4561,Perfect Prenatal Multivitamin,
4562,4562,"Burrito, Steak & Cheese",Nutri-Score C - Average nutritional quality
4563,4563,Fat Free Chocolate Pudding,Nutri-Score not computed - Unknown nutritional quality
4564,4564,"Organic Yogurt, Pomegranate",Nutri-Score A - Very good nutritional quality
4565,4565,Vanilla Latte Chilled Espresso Beverage,Nutri-Score D - Poor nutritional quality
4566,4566,Colby And Monterey Jack Cheeses Finely Shredded,Nutri-Score D - Poor nutritional quality
4567,4567,Veggie Straws Snack Pack,
4568,4568,White Revive Laundry Stain Remover Power Paks,
4569,4569,Light & Fit Greek Crunch Key Lime Pie,Nutri-Score B - Good nutritional quality
4570,4570,Big Slice Natural Swiss Cheese Slices,
4571,4571,"White Zinfandel, American",
4572,4572,Elbow Macaroni Pasta,Nutri-Score A - Very good nutritional quality
4573,4573,"Pork and Chicken Liver Mousse, Mousse Truffee",
4574,4574,Organic Romaine Blend,Nutri-Score D - Poor nutritional quality
4575,4575,Gluten Free Chocolate Dipped Donuts,
4576,4576,Skillet Refried Red Beans Sautéed With Onion & Tomatillo,
4577,4577,Viva Italian Dressing,
4578,4578,Grow & Gain Chocolate Shake Nutritional Drink,Nutri-Score not computed - Unknown nutritional quality
4579,4579,"Lemonaise, Garlic & Herb",
4580,4580,Simply Dressed Pomegranate Vinaigrette,
4581,4581,Organic Jumbo Grade A Eggs,Nutri-Score not computed - Unknown nutritional quality
4582,4582,Grapefruit Mineral Water,Nutri-Score B - Good nutritional quality
4583,4583,"Light & Fit Greek Yogurt, Cherry",Nutri-Score B - Good nutritional quality
4584,4584,Iodized Salt & Pepper,Nutri-Score not computed - Unknown nutritional quality
4585,4585,Double Raspberry Ice Cream,Nutri-Score E - Bad nutritional quality
4586,4586,Roasted Sweet Red Peppers in Vinegar,Nutri-Score A - Very good nutritional quality
4587,4587,Healthy Greens,Nutri-Score C - Average nutritional quality
4588,4588,Matcha Maker Green Tea,
4589,4589,Cinnamon Chex,Nutri-Score D - Poor nutritional quality
4590,4590,Dum-Dums Original Pops,Nutri-Score not computed - Unknown nutritional quality
4591,4591,"\""Louis Ba-Kahn\"" Chocolate Chip Cookie & Brown Butter Candied Bacon Ice Cream Sandwich",
4592,4592,Air Wick Scented Oil Refill American Samoa Sweet Coconut & Island Palms,
4593,4593,Lemon Lime Sparkling Water Beverage,Nutri-Score C - Average nutritional quality
4594,4594,Soft Baked Cinnamon Breakfast Biscuits,
4595,4595,Whipped Topping,Nutri-Score not computed - Unknown nutritional quality
4596,4596,Dry Roasted Pumpkin Seeds,Nutri-Score D - Poor nutritional quality
4597,4597,Greek 100 Calories Whips! Blueberry Fat Free Yogurt Mousse,
4598,4598,Eco-Harvest Tea Tree Oil,
4599,4599,Organic Quick Cooking Steel Cut Oats,Nutri-Score A - Very good nutritional quality
4600,4600,Deliciously Organic Mmm...Chocolate Chip Cookie Mix,Nutri-Score not computed - Unknown nutritional quality
4601,4601,"Cooking Sauce, La Pizza",Nutri-Score B - Good nutritional quality
4602,4602,Honey Mustard Potato Crisps,Nutri-Score D - Poor nutritional quality
4603,4603,Tortilla Chips Hint Of Lime Party Size!,Nutri-Score not computed - Unknown nutritional quality
4604,4604,Salt Sense Iodized Salt,Nutri-Score not computed - Unknown nutritional quality
4605,4605,Chicken Flavor Granulated Bouillon,Nutri-Score D - Poor nutritional quality
4606,4606,Organic Small Bunch Celery,
4607,4607,French Bread Baguette,Nutri-Score C - Average nutritional quality
4608,4608,Spoon Size Wheat 'n Bran Shredded Wheat Cereal,
4609,4609,Gluten-Free and Wheat-Free Chocolate-Dipped Cookies,
4610,4610,Organic Herbs De Provence,Nutri-Score D - Poor nutritional quality
4611,4611,Sugar-Free Monkfruit-Sweetened Regular Chocolate Bars,
4612,4612,Mesquite BBQ Kettle Potato CHips,Nutri-Score D - Poor nutritional quality
